p_val,avg_log2FC,pct.1,pct.2,p_val_adj,gene
7.112463191907292e-4,1.833161260017707,0.229,0.058,1,Me1
7.15841332686581e-4,0.7977317704801091,0.532,0.333,1,Prickle1
7.261129934729e-4,-0.9446509997898201,0.258,0.42,1,Wnk1
7.26473575315809e-4,-0.9626075490076733,0.266,0.435,1,Cetn3
7.28889025588251e-4,1.671476098106759,0.265,0.087,1,Uck2
7.298418651867834e-4,0.8502988205694356,0.427,0.217,1,Trio
7.300507459420543e-4,-0.4031077468346219,0.757,0.855,1,Lamp1
7.318496937725149e-4,-1.6809799035137516,0.052,0.145,1,Zfp395
7.346949478414174e-4,2.6649365475652345,0.166,0.014,1,Tes
7.347580850366862e-4,2.677625240096195,0.166,0.014,1,Baiap2
7.439551867327692e-4,-2.2833244824631445,0.017,0.072,1,Dalrd3
7.439551867327692e-4,-2.2833244824631445,0.017,0.072,1,Cyp2d22
7.47874227341756e-4,-2.231794181823062,0.017,0.072,1,Epha7
7.547814855326549e-4,1.7663062852614555,0.229,0.058,1,Igdcc4
7.656303211596031e-4,-1.9098660869357005,0.03,0.101,1,Txlng
7.745509183084095e-4,-2.9561597392096353,0.007,0.043,1,Brat1
7.745509183084095e-4,-2.9561597392096353,0.007,0.043,1,Zfp574
7.745509183084095e-4,-2.9561597392096353,0.007,0.043,1,2510046G10Rik
7.745509183084095e-4,-2.9561597392096353,0.007,0.043,1,E130317F20Rik
7.745509183084095e-4,-2.9561597392096353,0.007,0.043,1,Six2
7.748967587912677e-4,-0.8987722570521149,0.288,0.464,1,Sdc4
7.764407924114453e-4,-1.1363138729688342,0.124,0.261,1,Acap2
7.764943304465939e-4,-1.2245806915904882,0.126,0.261,1,Dguok
7.777800195973804e-4,1.6165542157900006,0.247,0.072,1,Prr7
7.77866408216884e-4,1.1190466049795387,0.296,0.101,1,Sox5
7.781354892441965e-4,-2.8947591945454922,0.007,0.043,1,Kank4
7.805307366497899e-4,-0.989151564820447,0.177,0.333,1,Mbtps1
7.818351276673229e-4,-2.835865505491923,0.007,0.043,1,Hmgcs2
7.818351276673229e-4,-2.835865505491923,0.007,0.043,1,Gm17057
7.835318469912277e-4,-2.097252058444235,0.023,0.087,1,Dgkd
7.835318469912277e-4,-2.097252058444235,0.023,0.087,1,Hps5
7.88355349053419e-4,-1.2728701248259786,0.086,0.203,1,Relch
7.891043190650728e-4,-1.7916657015813882,0.037,0.116,1,Acad8
7.89286243867369e-4,4.3484147889274585,0.142,0,1,Cdk1
7.923713284184677e-4,-2.079791088378013,0.03,0.101,1,Hoxc9
7.927768966056458e-4,-1.5904251596728676,0.052,0.145,1,Golga1
7.927768966056458e-4,-1.5904251596728676,0.052,0.145,1,Sco2
7.937497784506531e-4,-1.7792819771255561,0.037,0.116,1,Mlycd
7.946116510846806e-4,-1.6827087174305033,0.044,0.13,1,Nop14
7.952901968995797e-4,-0.7345142477583102,0.46,0.638,1,Zfhx4
7.955778987741949e-4,0.7021759478417402,0.611,0.435,1,H13
7.968512244324489e-4,-2.064684195987805,0.03,0.101,1,Zfp780b
7.98419550887252e-4,-1.7670036473471193,0.037,0.116,1,Parp2
7.994502852932322e-4,-1.6620984377552173,0.044,0.13,1,Zfp322a
8.017719280083935e-4,-1.4948285876568566,0.06,0.159,1,B4gat1
8.055355150075618e-4,0.8016540207282473,0.499,0.304,1,1110065P20Rik
8.155149352351512e-4,0.7250823107441599,0.446,0.232,1,Arpc4
8.162221383103106e-4,-1.411977088630814,0.069,0.174,1,Mars
8.173716024107261e-4,-1.2138276352936137,0.125,0.261,1,A4galt
8.221368071119428e-4,-1.6954503863220851,0.037,0.116,1,Plekhg5
8.226668798376016e-4,-1.334044240071013,0.108,0.232,1,Zbtb7c
8.238512139289416e-4,-0.9820512723416592,0.154,0.304,1,Atp6v1d
8.253559081422076e-4,0.38770414564537303,0.909,0.826,1,Ost4
8.406424731593353e-4,0.3925886686317257,0.918,0.783,1,Rpl36al
8.452766781495682e-4,-2.4290956221966797,0.018,0.072,1,Tspan7
8.515336530610591e-4,-1.115149262970792,0.158,0.304,1,Ago3
8.531132509172551e-4,-1.8947591945454922,0.03,0.101,1,Zfp800
8.531132509172551e-4,-1.8503650751870389,0.03,0.101,1,Zfp523
8.568003043127539e-4,0.6036098830721934,0.615,0.391,1,Gng10
8.570471303992094e-4,2.4956486382246372,0.185,0.029,1,Pik3r3
8.645988098491561e-4,1.3480973293506713,0.313,0.13,1,Rai14
8.670980269129138e-4,-1.7916657015813882,0.037,0.116,1,Nr2c1
8.680618794941602e-4,0.2106860356937923,0.975,1,1,Rpl9
8.69392672199047e-4,-1.7792819771255561,0.037,0.116,1,Brcc3
8.723278764244286e-4,-2.553722276710425,0.012,0.058,1,Dhx34
8.723278764244286e-4,-2.553722276710425,0.012,0.058,1,Alg12
8.756176781834641e-4,0.37143555218162994,0.897,0.841,1,Spcs1
8.763311410622883e-4,-2.4797216952666483,0.012,0.058,1,Zfp961
8.763311410622883e-4,-2.5162475712917622,0.012,0.058,1,Efr3b
8.763311410622883e-4,-2.5162475712917622,0.012,0.058,1,Nr2f1
8.766546729910837e-4,3.445090808339133,0.139,0,1,A630023A22Rik
8.77928611674101e-4,-1.621740700139076,0.061,0.159,1,Wnt9a
8.802378188570492e-4,-2.2833244824631445,0.018,0.072,1,Traf3ip2
8.802378188570492e-4,-2.2833244824631445,0.018,0.072,1,Ccdc137
8.816374698848264e-4,-0.4624977770736649,0.865,0.884,1,Ebf1
8.828480852548783e-4,4.440631160148433,0.139,0,1,Rspo2
8.841525126755799e-4,-2.2573292739301998,0.018,0.072,1,Dph7
8.887141781850897e-4,-2.231794181823062,0.018,0.072,1,Chac2
8.911399314781771e-4,-0.4700585979159285,0.682,0.841,1,Map1lc3a
8.91978593512442e-4,0.4405948462921093,0.493,0.261,1,Smoc2
8.979052415704849e-4,-2.0776232516953024,0.024,0.087,1,Wdsub1
8.979052415704849e-4,-2.0776232516953024,0.024,0.087,1,Zw10
8.995001709849826e-4,-1.4252739112442718,0.07,0.174,1,Ring1
9.032094007810878e-4,-0.632173457675317,0.5,0.667,1,Ifi27
9.040574495113178e-4,-1.6723667732090437,0.045,0.13,1,Adam23
9.053436860242681e-4,0.5284267646434464,0.807,0.667,1,Oaf
9.080741163947414e-4,-1.459822137828943,0.088,0.203,1,Cachd1
9.105878848537631e-4,1.6981960969291947,0.225,0.058,1,Jpt2
9.112854849499971e-4,-2.0202900766293506,0.024,0.087,1,Brsk1
9.114126346114687e-4,-1.411977088630814,0.07,0.174,1,Oser1
9.149225418945885e-4,-1.66380475970562,0.053,0.145,1,Atp6v0a1
9.180773064826666e-4,0.4715630197003239,0.814,0.667,1,Gnb2
9.33379670776436e-4,0.5727209528653514,0.779,0.623,1,Col16a1
9.390841448220019e-4,0.9701147665894634,0.308,0.116,1,Ankrd17
9.402343711603858e-4,-1.6620984377552173,0.045,0.13,1,Gnl3l
9.538250646900025e-4,-1.7792819771255561,0.038,0.116,1,Utp6
9.581481421907018e-4,1.7757790378817382,0.224,0.058,1,Hhipl1
9.590774490913606e-4,-1.8798088530795205,0.031,0.101,1,Mettl5
9.600055138869276e-4,-2.250903004770767,0.024,0.087,1,Inpp1
9.673302679622979e-4,-1.7427561011004422,0.038,0.116,1,Def8
9.858145868937174e-4,-1.2957215086126133,0.098,0.217,1,Arid4a
9.976577349185473e-4,-1.5554490214298928,0.053,0.145,1,Agtrap
9.988602181922063e-4,0.758180099991671,0.421,0.217,1,Taf10
9.994021340966601e-4,-0.704075632936382,0.375,0.551,1,Saraf
0.001002800228372015,-1.6217407001390756,0.054,0.145,1,2610037D02Rik
0.0010143176793293743,1.0868466543572146,0.401,0.203,1,Spp1
0.0010186424561211503,-1.4617997872693858,0.071,0.174,1,Arrdc3
0.0010195689177521568,-1.6620984377552173,0.045,0.13,1,Ift81
0.001020934603783512,-1.6519026706493287,0.045,0.13,1,B3galt6
0.0010214394502297446,0.6772642504681661,0.563,0.377,1,Ndufb5
0.0010238453976832047,-1.3140212796860613,0.109,0.232,1,Hars
0.00102539609684458,-2.058257926828371,0.024,0.087,1,Tirap
0.0010330574160742443,-1.6317247887116988,0.045,0.13,1,Pign
0.001033712016630073,-1.130993541035571,0.15,0.29,1,Tom1l2
0.001034938819708896,-2.0202900766293506,0.024,0.087,1,Cep63
0.001034938819708896,-2.0202900766293506,0.024,0.087,1,Mier2
0.0010372749126961263,0.44657429951446326,0.81,0.725,1,Psmb1
0.0010401674040612936,-2.2573292739301998,0.018,0.072,1,Pde4a
0.0010401674040612936,-2.2573292739301998,0.018,0.072,1,Nptxr
0.001041512335484843,-2.7792819771255557,0.012,0.058,1,Msrb2
0.0010510373241875823,1.3426759450804513,0.418,0.246,1,Tubb6
0.001057271137392562,-1.262490979045979,0.088,0.203,1,Eci1
0.0010603336266442906,-1.8947591945454922,0.031,0.101,1,Fgfr1op
0.0010620079813175027,-1.1179533358474947,0.16,0.304,1,Akt2
0.0010623723381326241,-1.2509030047707672,0.119,0.246,1,Cetn2
0.0010757167948804982,-0.550013017313038,0.421,0.609,1,P4ha1
0.001078665942413186,3.399861554346135,0.135,0,1,Gcnt2
0.001085020056648569,-2.8947591945454922,0.007,0.043,1,Sars2
0.001085020056648569,-2.8947591945454922,0.007,0.043,1,1810062O18Rik
0.001085020056648569,-2.8947591945454922,0.007,0.043,1,Gm49969
0.001085020056648569,-2.8947591945454922,0.007,0.043,1,Car5b
0.0010883270149323538,-1.3922588540163088,0.1,0.217,1,Tnfaip8
0.0010898147738549954,-2.835865505491923,0.007,0.043,1,6430590A07Rik
0.0010898147738549954,-2.835865505491923,0.007,0.043,1,Ppp1r13l
0.0010901282096437747,-2.5162475712917622,0.012,0.058,1,Fuz
0.0010901282096437747,-2.5162475712917622,0.012,0.058,1,Det1
0.0010901282096437747,-2.5162475712917622,0.012,0.058,1,Slc25a15
0.0010901282096437747,-2.5162475712917622,0.012,0.058,1,Pdpr
0.0010901282096437747,-2.5162475712917622,0.012,0.058,1,Setdb2
0.0010917775462142994,2.550945440980293,0.158,0.014,1,Xpo1
0.0010949757825059884,-2.444097785535927,0.012,0.058,1,B230216N24Rik
0.0010949757825059884,-2.4797216952666483,0.012,0.058,1,Gm8797
0.0010978755486610822,-1.1414917880501854,0.139,0.275,1,Ctdsp1
0.001101334864006576,0.8652082249823295,0.464,0.275,1,Cdv3
0.0011059115529517612,-1.504525086267221,0.054,0.145,1,Ifnar1
0.0011065529434047035,0.44852394039725635,0.778,0.609,1,Mcrip1
0.0011103635347569953,-3.8947591945454922,0.004,0.029,1,AC166172.1
0.0011293597294248566,0.6356294069348074,0.694,0.507,1,Hsp90aa1
0.001130613231360595,-1.3670215625172857,0.111,0.232,1,Rbm27
0.0011322506413141773,1.8690064589644293,0.201,0.043,1,1110038B12Rik
0.0011366438844011694,-3.4797216952666483,0.004,0.029,1,Gm7160
0.0011366438844011694,-3.4797216952666483,0.004,0.029,1,Ptpru
0.0011366438844011694,-3.4797216952666483,0.004,0.029,1,Micall2
0.0011366438844011694,-3.4797216952666483,0.004,0.029,1,Gm48529
0.0011366438844011694,-3.4797216952666483,0.004,0.029,1,Jade2
0.0011366438844011694,-3.4797216952666483,0.004,0.029,1,Dhx58
0.0011366438844011694,-3.4797216952666483,0.004,0.029,1,4930438E09Rik
0.0011366438844011694,-3.4797216952666483,0.004,0.029,1,Pim2
0.0011366438844011694,-3.4797216952666483,0.004,0.029,1,Gm45847
0.001138563545890228,1.708455010731887,0.238,0.072,1,Nsg1
0.0011414490247086872,-3.3642444778467118,0.004,0.029,1,C1ql3
0.0011414490247086872,-3.3642444778467118,0.004,0.029,1,Ankrd61
0.0011463089392972107,-3.2573292739301998,0.004,0.029,1,Gm2087
0.0011486949255665772,-1.7548289334010172,0.038,0.116,1,Nol11
0.001151506826753086,-1.7427561011004422,0.038,0.116,1,Map3k4
0.001151506826753086,-1.7427561011004422,0.038,0.116,1,Decr2
0.0011582079356030346,-1.5435367928640913,0.063,0.159,1,Nob1
0.0011602488343451886,-1.4573538822381935,0.081,0.188,1,0610010F05Rik
0.0011613811124053521,-1.399348278802628,0.062,0.159,1,Rnf167
0.0011676334779151297,1.0943461643512142,0.388,0.203,1,Cks1b
0.0011686271670869172,0.6382755141318031,0.554,0.348,1,Tead1
0.0011714229536649195,3.899656671804614,0.133,0,1,Cdca3
0.001171630277823627,-2.0202900766293506,0.024,0.087,1,Mipep
0.0011832309402261486,0.6537236119089336,0.792,0.696,1,Ldha
0.001184165617190416,-1.86501185115144,0.031,0.101,1,Dimt1
0.0011845909512891227,2.0594371158413836,0.235,0.072,1,Cited2
0.001185978591360056,-1.4573538822381935,0.062,0.159,1,H2-Ke6
0.0011900073723044567,-1.9651485224368899,0.024,0.087,1,Slc27a1
0.0011993836643966493,0.26198391089039985,0.972,0.913,1,Rpl36a
0.001206689565889715,0.9387796593157671,0.288,0.101,1,Ecscr
0.0012157955028619374,-1.0646841959878042,0.117,0.246,1,Xrn1
0.0012195951443051433,-1.3809877416812886,0.081,0.188,1,Tjap1
0.0012223717280715593,-2.231794181823062,0.018,0.072,1,Lrrc57
0.0012223717280715593,-2.231794181823062,0.018,0.072,1,Prdm8
0.0012275430979346287,-2.2067032008602316,0.018,0.072,1,Usp42
0.00123047074075279,1.7021759478417398,0.219,0.058,1,Bzw2
0.0012336232905377925,-2.182041146625963,0.018,0.072,1,Plpp7
0.0012348235620405468,-1.0446546250285507,0.107,0.232,1,Dbp
0.0012353991961271326,0.6026109067517488,0.54,0.333,1,Ufm1
0.0012375526558444198,-1.529762377766244,0.054,0.145,1,Sfxn2
0.0012399479540616196,-2.2129351545717464,0.025,0.087,1,Ghdc
0.0012445623379334348,-1.366380222190703,0.071,0.174,1,Llgl1
0.0012527525875103427,-2.175940947089545,0.025,0.087,1,2610008E11Rik
0.001253570670793116,0.2531986868416092,0.773,0.536,1,Tgfbi
0.0012579891994732439,1.3682752112883017,0.293,0.116,1,Mgst3
0.001266761410971534,1.1002227306878838,0.342,0.159,1,2310039H08Rik
0.0012771400018348864,-1.859135284814771,0.039,0.116,1,Nom1
0.0012806408291114741,-1.149800809625755,0.108,0.232,1,Gpcpd1
0.001280727406354383,1.0576109193432492,0.399,0.217,1,Klf7
0.0012882473240381207,-2.7427561011004418,0.013,0.058,1,Zfp839
0.0012905217944207063,0.8855071539848967,0.361,0.159,1,Plekha5
0.0013045662612872389,0.8288568459616943,0.438,0.246,1,Ppp2ca
0.0013055241861555694,-1.6118252312739934,0.046,0.13,1,Iffo2
0.0013067560947021394,-0.7216317610648357,0.346,0.522,1,Sobp
0.0013072684162791558,1.101478886658309,0.341,0.159,1,Dtnbp1
0.0013074927517853266,1.4305998057421438,0.256,0.087,1,Smtn
0.0013105626882422927,-1.366380222190703,0.071,0.174,1,Arhgap12
0.0013150542794428805,-1.0633587985212372,0.089,0.203,1,Eya4
0.001316976932720912,-1.1577936003792857,0.119,0.246,1,Creld1
0.001326355629607157,-1.0805506014468251,0.129,0.261,1,Nr3c1
0.00132712348099791,2.3447067401498973,0.176,0.029,1,Tfpi2
0.0013274106068940884,-1.5213007990180474,0.055,0.145,1,Adsl
0.0013290871592293075,-2.001674398462004,0.025,0.087,1,Cbll1
0.0013482769986939234,-2.4797216952666483,0.013,0.058,1,Zc3h10
0.0013482769986939234,-2.4797216952666483,0.013,0.058,1,Slc25a47
0.0013592266173388858,-1.4123664274648835,0.092,0.203,1,Coq2
0.0013601371755212715,1.093167973153933,0.381,0.203,1,Ebpl
0.0013604005193375282,-2.375385035451913,0.013,0.058,1,Susd2
0.0013638878626106529,-1.157793600379286,0.143,0.275,1,Foxo3
0.001363958154111252,-0.9735133059599036,0.275,0.435,1,Ube3a
0.0013788511969186233,0.4686455363180294,0.759,0.609,1,Ndufb9
0.0013893787950206157,2.599763088560167,0.154,0.014,1,Osr1
0.001391149957108768,-1.0202900766293512,0.128,0.261,1,H2-K1
0.0014108289335078772,-2.1577936003792857,0.025,0.087,1,Tmem44
0.0014142510715633673,-1.5213007990180474,0.055,0.145,1,Akap8
0.0014289452817971516,-2.2067032008602316,0.019,0.072,1,Zfp830
0.0014348433395168217,-2.182041146625963,0.019,0.072,1,Dffa
0.0014348433395168217,-2.182041146625963,0.019,0.072,1,Morn1
0.0014348433395168217,-2.182041146625963,0.019,0.072,1,Slc26a11
0.0014520032275172183,-0.8529390188508652,0.259,0.42,1,Tcea1
0.0014530951083967228,-1.8503650751870389,0.032,0.101,1,Zcchc10
0.0014575554518751414,-1.447589074325839,0.687,0.754,1,Mfge8
0.0014576891659505934,-1.835865505491923,0.032,0.101,1,Ptprf
0.0014725180745255749,0.28286468972309997,0.941,0.739,1,Aspn
0.0014829413440427294,-2.835865505491923,0.008,0.043,1,Zc3h11a
0.0014829413440427294,-2.835865505491923,0.008,0.043,1,Zfp276
0.0014829413440427294,-2.835865505491923,0.008,0.043,1,AU041133
0.0014829413440427294,-2.835865505491923,0.008,0.043,1,Gm32036
0.0014829413440427294,-2.835865505491923,0.008,0.043,1,H2-Q4
0.001497414367376205,-2.001674398462004,0.025,0.087,1,Gm16201
0.001502925319731875,4.133146802024393,0.128,0,1,Aqp5
0.001503015837048861,-1.9832958691471494,0.025,0.087,1,Chadl
0.001503015837048861,-1.9832958691471494,0.025,0.087,1,Letmd1
0.0015044065466797538,-1.707132191369721,0.039,0.116,1,Rbm15b
0.0015044065466797538,-1.707132191369721,0.039,0.116,1,Taf1b
0.00151262244112298,-1.6954503863220851,0.039,0.116,1,2610301B20Rik
0.0015144775296062787,-1.5128885592018477,0.055,0.145,1,Tpp1
0.0015144775296062787,-1.5128885592018477,0.055,0.145,1,Ric8b
0.0015229787137391094,-1.106263299739204,0.14,0.275,1,Rabep1
0.0015235949768166444,1.0365844447875656,0.354,0.174,1,Plscr3
0.0015355642081687343,-0.8868970767725217,0.359,0.536,1,Loxl3
0.001536409781903105,1.0390071070544211,0.342,0.159,1,Dock7
0.0015379775679071888,0.5056775323416298,0.665,0.449,1,Eif3e
0.001547625539213419,1.021262412815155,0.368,0.188,1,Galk1
0.0015500020143648598,1.596024842794257,0.285,0.116,1,Slc24a3
0.0015512469148678458,-1.3753850354519126,0.082,0.188,1,Srd5a3
0.0015550704960988647,-0.8051219820608155,0.448,0.594,1,Pdia4
0.0015621511464710585,-1.399348278802628,0.064,0.159,1,Fbxl5
0.0015734029060317093,1.288462629510278,0.287,0.116,1,Furin
0.0015914873951924286,2.2928678086302794,0.154,0.014,1,Prkcg
0.001596816690948081,-0.9780375895772795,0.184,0.333,1,Cdr2
0.0016034351075607776,-0.8703750359185327,0.158,0.304,1,Srgap3
0.0016137507109455589,-1.2252065217883026,0.133,0.261,1,Myl12b
0.0016148354003752636,-2.583557506251188,0.019,0.072,1,Lst1
0.001621323033186756,-1.5128885592018477,0.056,0.145,1,Brms1
0.0016230612682456827,3.213765262232677,0.126,0,1,Gm9844
0.0016376059318322239,1.2580633792061067,0.317,0.145,1,Hs2st1
0.0016387032133564758,-0.4042768299492318,0.814,0.855,1,Tmed10
0.0016393518831121228,-1.4879422020716166,0.056,0.145,1,Sft2d2
0.0016398832675575282,-1.6954503863220851,0.04,0.116,1,Slc39a3
0.0016437102565909968,0.3074553448533256,0.931,0.841,1,Sem1
0.0016488575859824875,-1.471547763820948,0.056,0.145,1,Tle1
0.0016498303517923994,-0.5378246498302164,0.08,0.188,1,Cdkn1a
0.001651537280093921,-2.444097785535927,0.013,0.058,1,Clp1
0.001651537280093921,-2.444097785535927,0.013,0.058,1,Itga10
0.001651537280093921,-2.444097785535927,0.013,0.058,1,Vps33b
0.001651537280093921,-2.444097785535927,0.013,0.058,1,Rpusd1
0.001651537280093921,-2.444097785535927,0.013,0.058,1,Slc25a23
0.001651537280093921,-2.444097785535927,0.013,0.058,1,Mtm1
0.001658443060891886,-2.4093323673752503,0.013,0.058,1,Nalcn
0.0016601491235368525,-1.1154186486574846,0.173,0.319,1,Crlf1
0.001662065961726664,-2.182041146625963,0.019,0.072,1,Gm43813
0.001662065961726664,-2.182041146625963,0.019,0.072,1,Zfp746
0.001662065961726664,-2.182041146625963,0.019,0.072,1,Ccdc77
0.001662065961726664,-2.182041146625963,0.019,0.072,1,Xab2
0.001662065961726664,-2.182041146625963,0.019,0.072,1,Mef2b
0.0016641866608524912,3.5118001508090475,0.126,0,1,Cemip
0.0016764944183873633,-1.275849361900998,0.073,0.174,1,Eif2b3
0.0016767039536490942,-2.1339468584249177,0.019,0.072,1,Trmt2b
0.0016810120634451376,-1.9354011790428385,0.032,0.101,1,Rcan3
0.0016884280046438433,-1.9832958691471494,0.025,0.087,1,Nle1
0.0016884280046438433,-1.9832958691471494,0.025,0.087,1,Arsk
0.0016919512223754138,-1.2317941818230629,0.123,0.246,1,Arid2
0.001692110300360726,-1.0534569405645502,0.12,0.246,1,Abl1
0.0016924205600085003,0.8593184871976736,0.448,0.261,1,Plaat3
0.0016946064228716296,-1.9651485224368899,0.025,0.087,1,Zfp267
0.0017122242351167757,-0.7006647676114093,0.43,0.58,1,Dnaja1
0.0017194505576465298,-0.9251328435890107,0.185,0.333,1,Kras
0.0017285668505256989,0.747263837370278,0.453,0.261,1,Csde1
0.0017308953175571894,-2.0601828037528636,0.033,0.101,1,Nr3c2
0.0017501108214770583,1.906140705374813,0.192,0.043,1,Fosl2
0.0017746073647346352,-1.8215102125148537,0.032,0.101,1,Zkscan1
0.0017774065263458148,-0.9938923865647435,0.218,0.362,1,Ctdsp2
0.001782934341223478,-1.4553375366396892,0.056,0.145,1,Cgrrf1
0.0017841250955469216,0.6541340514681423,0.493,0.29,1,Ilk
0.0017859603739252027,-1.3983333684259933,0.074,0.174,1,Prkn
0.001787301399416153,-2.139871692382023,0.026,0.087,1,Ctdp1
0.0017922969194178594,0.7500127014109678,0.452,0.261,1,Nans
0.0018034475073001475,-1.5970786459048067,0.057,0.145,1,Trak2
0.0018070210074996648,-1.352402865202196,0.114,0.232,1,Abcd3
0.0018079579739641038,0.9818941706325248,0.358,0.174,1,Myo10
0.0018138175913143904,-5.064684195987804,0.001,0.014,1,Mdga2
0.0018138175913143904,-5.064684195987804,0.001,0.014,1,Chrm3
0.0018138175913143904,-6.287076617324253,0.001,0.014,1,Pdgfb
0.0018138175913143904,-5.064684195987804,0.001,0.014,1,Ppara
0.001815752198340984,3.105240805454508,0.148,0.014,1,Plac8
0.0018252699193424921,0.49226392856375545,0.638,0.435,1,Yipf5
0.0018280143719995822,0.5283956321558612,0.615,0.406,1,Eif3i
0.001828933331983703,-1.4064727132360093,0.065,0.159,1,Rexo4
0.0018293626075039753,2.6784671981246957,0.169,0.029,1,Ptgs2
0.0018333417994391297,-0.6041514069885894,0.859,0.957,1,S100a10
0.0018339654529810497,-4.479721695266648,0.001,0.014,1,Slamf9
0.0018339654529810497,-4.479721695266648,0.001,0.014,1,Adamtsl2
0.0018339654529810497,-4.479721695266648,0.001,0.014,1,Ttn
0.0018339654529810497,-4.479721695266648,0.001,0.014,1,Gm13778
0.0018339654529810497,-4.479721695266648,0.001,0.014,1,Il7
0.0018339654529810497,-4.479721695266648,0.001,0.014,1,Kcnn3
0.0018339654529810497,-4.479721695266648,0.001,0.014,1,Gm42941
0.0018339654529810497,-4.479721695266648,0.001,0.014,1,Myoz2
0.0018339654529810497,-4.479721695266648,0.001,0.014,1,Krtcap3
0.0018339654529810497,-4.479721695266648,0.001,0.014,1,Gm42829
0.0018339654529810497,-4.479721695266648,0.001,0.014,1,Gimap4
0.0018339654529810497,-4.479721695266648,0.001,0.014,1,Efcc1
0.0018339654529810497,-4.479721695266648,0.001,0.014,1,Tead4
0.0018339654529810497,-4.479721695266648,0.001,0.014,1,Gm26944
0.0018339654529810497,-4.479721695266648,0.001,0.014,1,5730420D15Rik
0.0018339654529810497,-4.479721695266648,0.001,0.014,1,Gm45605
0.0018339654529810497,-4.479721695266648,0.001,0.014,1,Cyb5d1
0.0018339654529810497,-4.479721695266648,0.001,0.014,1,1700023F06Rik
0.0018339654529810497,-4.479721695266648,0.001,0.014,1,Sostdc1
0.0018339654529810497,-4.479721695266648,0.001,0.014,1,Kcnk13
0.0018339654529810497,-4.479721695266648,0.001,0.014,1,Ryr2
0.0018339654529810497,-4.479721695266648,0.001,0.014,1,Zfp455
0.0018339654529810497,-4.479721695266648,0.001,0.014,1,C1qtnf9
0.0018339654529810497,-4.479721695266648,0.001,0.014,1,Nudt15
0.0018339654529810497,-4.479721695266648,0.001,0.014,1,Bik
0.0018339654529810497,-4.479721695266648,0.001,0.014,1,Krt80
0.0018339654529810497,-4.479721695266648,0.001,0.014,1,Gm31323
0.0018339654529810497,-4.479721695266648,0.001,0.014,1,Gm5820
0.0018339654529810497,-4.479721695266648,0.001,0.014,1,Afap1l1
0.0018339654529810497,-4.479721695266648,0.001,0.014,1,Alpk2
0.0018339654529810497,-4.479721695266648,0.001,0.014,1,Zfp300
0.0018339654529810497,-4.479721695266648,0.001,0.014,1,Rab39b
0.0018339654529810497,-4.479721695266648,0.001,0.014,1,Klhl4
0.0018339654529810497,-4.479721695266648,0.001,0.014,1,Gm45495
0.0018339654529810497,-4.479721695266648,0.001,0.014,1,Sycp2
0.0018339654529810497,-4.479721695266648,0.001,0.014,1,Gm26705
0.0018339654529810497,-4.479721695266648,0.001,0.014,1,Selenok-ps1
0.0018339654529810497,-4.479721695266648,0.001,0.014,1,Gm31508
0.0018339654529810497,-4.479721695266648,0.001,0.014,1,Gm14858
0.0018339654529810497,-4.479721695266648,0.001,0.014,1,Gm28609
0.0018339654529810497,-4.479721695266648,0.001,0.014,1,B230322F03Rik
0.0018339654529810497,-4.479721695266648,0.001,0.014,1,4933406P04Rik
0.0018407243527083644,-4.157793600379287,0.001,0.014,1,A830012C17Rik
0.0018407243527083644,-4.157793600379287,0.001,0.014,1,Adgrg3
0.0018509174683677483,-1.4105596707592527,0.074,0.174,1,Ppid
0.001852914649053399,0.4617725165075144,0.668,0.493,1,Psmb3
0.0018614260760426084,-1.4797216952666483,0.056,0.145,1,Srp54a
0.00187494891156487,-1.253653615786802,0.082,0.188,1,Lonp2
0.0018762724237875123,-0.908973053765193,0.242,0.391,1,Dync1i2
0.0018803697520034498,-0.7453346452022185,0.275,0.449,1,Prickle2
0.0018818988013013325,-1.2612981761331459,0.137,0.261,1,Lrrn4cl
0.0018897603007808868,-1.4190257635790942,0.084,0.188,1,Invs
0.001893685024235033,-1.5824812696918489,0.048,0.13,1,Dipk1b
0.001893685024235033,-1.5824812696918489,0.048,0.13,1,Kti12
0.0018946004732884776,-1.79322116808343,0.075,0.174,1,Gm765
0.0018982925672048334,-1.9651485224368899,0.026,0.087,1,Mink1
0.001913570616054628,-3.7792819771255557,0.004,0.029,1,Slc12a8
0.0019144108934202068,-1.9295246127061687,0.026,0.087,1,Ap4e1
0.0019146742905804398,0.5121150465957147,0.604,0.391,1,Copa
0.00191806131491786,3.7358113044790078,0.146,0.014,1,Cenpa
0.0019407162615927619,-1.399348278802628,0.065,0.159,1,Ppp2r5b
0.0019428329698286642,-0.5379313980852237,0.735,0.899,1,Hsp90b1
0.0019487291498562194,-1.1275933626035868,0.157,0.29,1,Hacd2
0.0019516884489460464,1.1408647151852291,0.288,0.116,1,Vasp
0.0019554731536203063,-1.8072963532951523,0.033,0.101,1,Utp14a
0.001959203173578792,-3.3642444778467118,0.004,0.029,1,Lmx1b
0.001959203173578792,-3.3642444778467118,0.004,0.029,1,Amy1
0.001959203173578792,-3.3642444778467118,0.004,0.029,1,Synpo2
0.001959203173578792,-3.3642444778467118,0.004,0.029,1,Fbxo44
0.001959203173578792,-3.3642444778467118,0.004,0.029,1,Gm15510
0.001959203173578792,-3.3642444778467118,0.004,0.029,1,Gm49380
