"id","symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","call"
"ENSMUSG00000000148","Brat1",102.857266985302,-0.00838367114267091,0.334959761716122,-0.0250288903351205,0.98003191966786,0.994249418870001,"NS"
"ENSMUSG00000000149","Gna12",748.403065523364,-0.134082828135212,0.132566692031578,-1.01143678008706,0.311807425002823,0.671418858478931,"NS"
"ENSMUSG00000000167","Pih1d2",12.1768995839951,-1.2072346805237,0.85035667752791,-1.4196803675762,0.155700756203698,NA,"NS"
"ENSMUSG00000000168","Dlat",745.508234840732,0.039570631711703,0.147550852047915,0.268183010551868,0.788558451768993,0.933846158923829,"NS"
"ENSMUSG00000000171","Sdhd",1758.1317542469,0.111729203024922,0.137122065973082,0.814815633297522,0.41517785092358,0.741739916073738,"NS"
"ENSMUSG00000000184","Ccnd2",374.288253803073,0.244627686457551,0.352775128441524,0.693438019676323,0.488034709563425,0.787939364644402,"NS"
"ENSMUSG00000000194","Gpr107",547.827351900721,0.0790962381835491,0.147896763675972,0.534807092580075,0.592783258084446,0.846476598733888,"NS"
"ENSMUSG00000000223","Drp2",47.5228514553333,0.551150648509207,0.391791402616465,1.40674513230384,0.159502977566907,NA,"NS"
"ENSMUSG00000000244","Tspan32",4507.12803532432,-0.22327182428048,0.124542001275307,-1.7927431869906,0.0730139975503477,0.358974544134591,"NS"
"ENSMUSG00000000253","Gmpr",21487.9115917006,-0.483177115249695,0.125376739373346,-3.85380189072308,0.000116297708692443,0.00978531094727161,"NS"
"ENSMUSG00000000275","Trim25",1661.78688906235,-0.673863527185197,0.199572120573169,-3.37654139891819,0.000734033247223067,0.0311721760601381,"Down"
"ENSMUSG00000000276","Dgke",25.6586736198746,0.29765366210737,0.563371616331262,0.528343376696404,0.597261030302622,NA,"NS"
"ENSMUSG00000000278","Scpep1",160.306854072715,0.0765797092620947,0.245167168871515,0.31235711377908,0.754769139180429,0.919759956692123,"NS"
"ENSMUSG00000000282","Mnt",354.166374693445,-0.193501660321843,0.162464622337701,-1.19103874762118,0.233638373947715,0.60064142794154,"NS"
"ENSMUSG00000000290","Itgb2",22.9099450892702,-0.443383059206292,0.648285811237911,-0.683931456651266,0.494018449250637,NA,"NS"
"ENSMUSG00000000295","Hddc2",85.2636620444616,-0.118084476753542,0.299777686128119,-0.393906825683735,0.693649830798079,0.895220718703655,"NS"
"ENSMUSG00000000296","Tpd52l1",5.58630276198622,0.616147141298912,1.20236942858596,0.512444117964249,0.608340220905524,NA,"NS"
"ENSMUSG00000000301","Pemt",26.4630820751376,0.30741119434215,0.489558911527683,0.627935039284373,0.53004649594092,NA,"NS"
"ENSMUSG00000000303","Cdh1",5.0724859610514,-1.78375208948464,1.45864711887118,-1.22288116598417,0.221374583128811,NA,"NS"
"ENSMUSG00000000317","Bcl6b",38.2570364621245,-0.361077818016739,0.465684354924232,-0.775370300072646,0.438120879660688,NA,"NS"
"ENSMUSG00000000320","Alox12",5.58088202138381,-0.512979966647485,1.34229013236235,-0.382167725352099,0.702336959626013,NA,"NS"
"ENSMUSG00000000325",NA,236.800703576823,0.735839560741189,0.26590080502497,2.76734611868546,0.00565147186797259,0.0974716498608375,"NS"
"ENSMUSG00000000326","Comt",3098.01184730399,0.0942157170922861,0.12371077991089,0.761580495734893,0.446310419311575,0.761077571900808,"NS"
"ENSMUSG00000000339","Rtca",533.736161339432,-0.0834348089306655,0.212167670279897,-0.393249399498974,0.694135287090615,0.895220718703655,"NS"
"ENSMUSG00000000340","Dbt",50.7250472434533,0.0911055658216831,0.40392596185538,0.225550161230543,0.821551307478102,NA,"NS"
